images,heading,properties,cash_price,starting_price,features,specification,options,product_details
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=Platinum220-2025-S8.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=Platinum220-2025-S8.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Fishing Boats - Platinum Series - Platinum 220 (2025)""},{""srcset"":""https:\/\/www.princecraft.com"",""alt"":""""}]","Platinum 220","[""Center line: 6.7 m (22\u2019-0\u201d)"",""Max. capacity: 9 persons"",""Max. HP: 350 HP (261 kW)"",""Approx. weight: 915 kg (2017 lb.)""]","$9,000","$115,0251","{""HULL AND DECK FEATURES"":[""5052-H36 marine grade aluminum alloy"",""NMMA & Transport Canada certified"",""Exterior urethane paint choices, with a metallic finish including decal package and 3D Princecraft logo"",""Double reverse chine hull design"",""Deep self-draining splashwell"",""Twin plating from bow to mid-ship"",""Twin plating at the chine"",""Rigging tube under flooring (from helm to bow)"",""Rigging tube under flooring (from stern to helm)"",""Stainless steel bow and stern eyes"",""4 stainless steel recessed cleats"",""BOW RAISED CASTING PLATFORM"",""Anchor storage compartment"",""Extensible cargo nets"",""Deep cycle battery storage compartment"",""Integrated cooler"",""Electric-filled aerated livewell"",""Seat mount floor base"",""Storage under bow deck"",""AFT RAISED CASTING PLATFORM"",""Battery storage compartment"",""2 fold-down jump seats"",""Electric-filled aerated livewell"",""Seat mount floor base"",""Multifunction unit including tool support, cup holders, LED light, and 12 volts outlet"",""Storage compartment""],""FISHING FEATURES"":[""9-foot rod storage without support"",""Large in-floor lockable rod organizer for 12 rods"",""Lockable storage compartment in side panels"",""12V, 24V or 36V bow trolling motor plug and wiring harness"",""Trolling motor plug with 60 AMP protection"",""Trim switch for main engine"",""Nets addition under helm and on bow platform"",""Aluminum bow deck for trolling motor"",""BOW PROFLO PLUS ELECTRIC-FILLED AERATED LIVEWELL"",""Bow livewell (44\", 77 L\/20 U.S. gal.)"",""Intermittent recirculation"",""Overflow"",""Remote control thru-hull drain"",""Removable minnow bucket"",""Light"",""Anti-spill cover"",""Insulated lid"",""Protection filter on the filling pump"",""STERN PROFLO PLUS ELECTRIC-FILLED AERATED LIVEWELL"",""Stern livewell (34\", 64 L\/17 U.S. gal.)"",""Intermittent recirculation"",""Overflow"",""Remote control thru-hull drain"",""Light"",""Anti-spill cover"",""Insulated lid"",""Protection filter on the filling pump""],""SEATS"":[""7 floor seat bases"",""Deluxe heated convertible driver seat with no-pinch hinges"",""2 deluxe convertible seats with no-pinch hinges"",""Adjustable post and sliding rail for driver seat"",""Sliding rail for passenger seat""],""HELM"":[""Twin consoles with steering system"",""Glove box"",""Drawer under passenger console"",""Black anodized walk-thru tempered glass with hidden frame windshield"",""Deluxe dash panel with switches and indicator lights"",""SeaStar hydraulic steering system with tilt wheel"",""Storage under driver console with extensible cargo net"",""200-watt AM\/FM\/Bluetooth Clarion Digital media center including an in-dash USB plug"",""4- 6 1\/2\" waterproof speakers with LED lights"",""Electric horn, USB plugs and 12V outlet on passenger side""],""INSTRUMENTATION"":[""SIMRAD\u00ae NSX7 multifunction touch screen with instrumentation display, GPS functions, sonar, and downscan imaging"",""Simrad\u00ae Totalscan transducer""],""OTHER STANDARD FEATURES"":[""Pop-up privacy enclosure in stern casting platform"",""All the flat surfaces are covered with anti-skid marine grade vinyl"",""PrinceTrak System: extrusion allowing onboard tool fixing"",""Coaming pads"",""High capacity automatic electric bilge pump"",""Stainless steel bow grab rails"",""Navigation lights"",""On-floor top storage"",""Large in-floor storage"",""ACS system: Air intake allowing airflow of the in-floor rod organizer"",""Factory-installed snap fasteners for canvas enclosure and trailer cover options"",""LED docking lights"",""Interior light(s) and ambient LED"",""5 handles"",""8 cup holders with 4 LED lighted"",""4 battery holders"",""Stern telescopic boarding ladder with boarding platform and anti-skid carpet"",""Battery switch to shut down the electric system"",""Transducer(s) mounting plate"",""Pressure-treated wood floor covered with marine grade vinyl"",""Stainless steel propeller standard on 175 HP and up"",""Cockpit quick drain to bilge""],""TRAILER STANDARD FEATURES"":[""Standard black bunk style trailer"",""Tandem axle with hydraulic brakes and swing tongue"",""Carpeted fixed bunks and load guides"",""Checker polished aluminum covered step pads"",""Sealed hubs and swivel tongue jack"",""2\" ball coupler"",""LED lighting"",""Factory balanced steel wheel"",""2 575 kg (5 677 lb) carrying capacity"",""Radial tire size : ST205\/75R14 C"",""Weight: 600 kg (1 323 lb)""]}","{""SPECIFICATIONS"":[""Center line : 6.7 m (22\u2019-0\u201d)"",""Beam : 2.5 m (100\")"",""Chine width : 2.1 m (84\")"",""Maximum depth : 1.3 m (50\")"",""Approximate draft : 0,9 m (34\")"",""Transom height : 0,6 m (25\")"",""Approximate weight : 915 kg (2017 lb)"",""Dead rise (degres) : 18""],""MANUFACTURER'S RECOMMENDATIONS (CANADA)"":[""Max. HP cap. : 350 HP (261 kW)"",""Max. weight cap. : 1141 kg (2517 lb)"",""Maximum weight person capacity : 675 kg (1488 lb)"",""Maximum person capacity : 9""],""NMMA (USA)"":[""Max. HP cap. : 350 HP (261 kW)"",""Max. weight cap. : 1141 kg (2517 lb)"",""Maximum weight person capacity : 680 kg (1500 lb)"",""Maximum person capacity : 11""],""ALUMINUM THICKNESS"":[""Bottom : 2.8 mm (.110\")"",""Side : 1.8 mm (.072\")""],""GAS TANK"":[""Built-in : \u2264 208 L (55 U.S. gal.)""]}","{""Floor covering"":[""Textured marine mat with snaps""],""Propulsion and autonomy"":[""Mercury\u00ae power steering system with tilt wheel (for 175, 200 & 225 HP enginess)\u2026UE"",""Mercury\u00ae power steering system with tilt wheel (for V8 enginess)\u2026UE"",""Mercury\u00ae power steering system with tilt wheel (for V10 enginess)\u2026UE"",""MotorGuide\u00ae Xi3-55FW wireless trolling motor (12 volts, 54\", 55 lb. peak thrust)"",""MotorGuide\u00ae Xi5 wireless trolling motor (24 volts, 60\", 80 lb. peak thrust)"",""Minn Kota\u00ae 70 Dual spectrum CHIRP trolling motor (24 volts, 60\", 70 lb. peak thrust) and bracket"",""Minn Kota\u00ae Terrova trolling motor (36 volts, 60\", 112 lb. peak thrust\/DSC\/FP\/GPS)"",""Minn Kota\u00ae Ulterra 80 trolling motor (24 volts, 60\", 80 lb. peak thrust) with iPilot and bracket"",""Trolling motor onboard charger for 2 - 12V batteries (ProSport 20)"",""Trolling motor onboard charger for 3 - 12V batteries (ProTournament 300)"",""Kicker option with SeaStar\u00ae hydraulic steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V6)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V8)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for Verado\u00ae V8)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V10)""],""Comfort and entertainment"":[""Bow rider seat cushions (red accent)"",""Bow rider seat cushions (blue accent)"",""Removable ski pylon"",""Head with holding tank & pump out system (9.8 l\/ 2.6 U.S. gal.)"",""Convertible deluxe seat package: convertible seat, post (14\") and seat mount with auto-lock handle (red accent)"",""Convertible deluxe seat package: convertible seat, post (14\") and seat mount with auto-lock handle (blue accent)"",""Bicycle Seat Package: bicycle seat, adjustable post and seat mount with auto-lock handle (red accent)"",""Bicycle Seat Package: bicycle seat, adjustable post and seat mount with auto-lock handle (blue accent)"",""Heated convertible seat for passenger seat (red accent)\u2026UE"",""Heated convertible seat for passenger seat (blue accent)\u2026UE"",""Heated reclining captain's chair with adjustable armrests for driver seat (red accent)\u2026UE"",""Heated reclining captain's chair with adjustable armrests (blue accent) for driver seat\u2026UE"",""2 heated reclining captain's chairs with adjustable armrests on a fixed post and base for driver and passenger seats (red accent)\u2026UE"",""2 heated reclining captain's chairs with adjustable armrests on a fixed post and base for driver and passenger seats (blue accent)\u2026UE""],""Storage and fishing accessories"":[""Ventilation system in bow storage compartments including an electric fan"",""Downrigger supports (Metallic black)"",""PrinceTrak storage system"",""PrinceTrak fish table"",""PrinceTrak rod holder (installation plate included)"",""PrinceTrak support""],""Console and electronic"":[""Parallel arm starboard side wiper & hardware"",""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 with RAM mount (the bathymetric depth maps are not included)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 with RAM mount (the bathymetric depth maps are not included)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (the bathymetric depth maps are not included)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (the bathymetric depth maps are not included)"",""Multifunction Simrad\u00ae NSX7 screen replacing the standard gauges (the bathymetric depth maps are not included)\u2026UE""],""Tops and canvas"":[""Trailer cover (black)"",""Bimini top on windshield with frame (black)"",""Converting a bimini top to full top (black)""],""Miscellaneous"":[""Wash down system""],""Trailers"":[""Transom tie down straps\u2026\/pair"",""Transom saver motor support bar"",""ST205\/75R14 C painted spare wheel with 5 lugs and bracket"",""ST205\/75R14 C galvanized spare wheel with 5 lugs and bracket"",""14\" aluminum mag wheels\u2026UE on painted model...(tandem, 4)"",""14\" aluminum mag wheels\u2026UE on galvanized model...(tandem, 4)"",""14\" aluminum mag spare wheel and bracket (excluding nuts)""]}","{""model_link"":[""https:\/\/www.princecraft.com\/ca\/en\/products\/Fishing-Boats\/2025\/Platinum-Series\/Platinum-220.aspx"",""https:\/\/build.princecraft.com\/?step=color&cedule=54029&lang=en&annee=2025&zipcode=J2H2T9""],""starting_price"":""$115,0251"",""cash_price"":""$9,000"",""features"":{""features"":{""HULL AND DECK FEATURES"":[""5052-H36 marine grade aluminum alloy"",""NMMA & Transport Canada certified"",""Exterior urethane paint choices, with a metallic finish including decal package and 3D Princecraft logo"",""Double reverse chine hull design"",""Deep self-draining splashwell"",""Twin plating from bow to mid-ship"",""Twin plating at the chine"",""Rigging tube under flooring (from helm to bow)"",""Rigging tube under flooring (from stern to helm)"",""Stainless steel bow and stern eyes"",""4 stainless steel recessed cleats"",""BOW RAISED CASTING PLATFORM"",""Anchor storage compartment"",""Extensible cargo nets"",""Deep cycle battery storage compartment"",""Integrated cooler"",""Electric-filled aerated livewell"",""Seat mount floor base"",""Storage under bow deck"",""AFT RAISED CASTING PLATFORM"",""Battery storage compartment"",""2 fold-down jump seats"",""Electric-filled aerated livewell"",""Seat mount floor base"",""Multifunction unit including tool support, cup holders, LED light, and 12 volts outlet"",""Storage compartment""],""FISHING FEATURES"":[""9-foot rod storage without support"",""Large in-floor lockable rod organizer for 12 rods"",""Lockable storage compartment in side panels"",""12V, 24V or 36V bow trolling motor plug and wiring harness"",""Trolling motor plug with 60 AMP protection"",""Trim switch for main engine"",""Nets addition under helm and on bow platform"",""Aluminum bow deck for trolling motor"",""BOW PROFLO PLUS ELECTRIC-FILLED AERATED LIVEWELL"",""Bow livewell (44\", 77 L\/20 U.S. gal.)"",""Intermittent recirculation"",""Overflow"",""Remote control thru-hull drain"",""Removable minnow bucket"",""Light"",""Anti-spill cover"",""Insulated lid"",""Protection filter on the filling pump"",""STERN PROFLO PLUS ELECTRIC-FILLED AERATED LIVEWELL"",""Stern livewell (34\", 64 L\/17 U.S. gal.)"",""Intermittent recirculation"",""Overflow"",""Remote control thru-hull drain"",""Light"",""Anti-spill cover"",""Insulated lid"",""Protection filter on the filling pump""],""SEATS"":[""7 floor seat bases"",""Deluxe heated convertible driver seat with no-pinch hinges"",""2 deluxe convertible seats with no-pinch hinges"",""Adjustable post and sliding rail for driver seat"",""Sliding rail for passenger seat""],""HELM"":[""Twin consoles with steering system"",""Glove box"",""Drawer under passenger console"",""Black anodized walk-thru tempered glass with hidden frame windshield"",""Deluxe dash panel with switches and indicator lights"",""SeaStar hydraulic steering system with tilt wheel"",""Storage under driver console with extensible cargo net"",""200-watt AM\/FM\/Bluetooth Clarion Digital media center including an in-dash USB plug"",""4- 6 1\/2\" waterproof speakers with LED lights"",""Electric horn, USB plugs and 12V outlet on passenger side""],""INSTRUMENTATION"":[""SIMRAD\u00ae NSX7 multifunction touch screen with instrumentation display, GPS functions, sonar, and downscan imaging"",""Simrad\u00ae Totalscan transducer""],""OTHER STANDARD FEATURES"":[""Pop-up privacy enclosure in stern casting platform"",""All the flat surfaces are covered with anti-skid marine grade vinyl"",""PrinceTrak System: extrusion allowing onboard tool fixing"",""Coaming pads"",""High capacity automatic electric bilge pump"",""Stainless steel bow grab rails"",""Navigation lights"",""On-floor top storage"",""Large in-floor storage"",""ACS system: Air intake allowing airflow of the in-floor rod organizer"",""Factory-installed snap fasteners for canvas enclosure and trailer cover options"",""LED docking lights"",""Interior light(s) and ambient LED"",""5 handles"",""8 cup holders with 4 LED lighted"",""4 battery holders"",""Stern telescopic boarding ladder with boarding platform and anti-skid carpet"",""Battery switch to shut down the electric system"",""Transducer(s) mounting plate"",""Pressure-treated wood floor covered with marine grade vinyl"",""Stainless steel propeller standard on 175 HP and up"",""Cockpit quick drain to bilge""],""TRAILER STANDARD FEATURES"":[""Standard black bunk style trailer"",""Tandem axle with hydraulic brakes and swing tongue"",""Carpeted fixed bunks and load guides"",""Checker polished aluminum covered step pads"",""Sealed hubs and swivel tongue jack"",""2\" ball coupler"",""LED lighting"",""Factory balanced steel wheel"",""2 575 kg (5 677 lb) carrying capacity"",""Radial tire size : ST205\/75R14 C"",""Weight: 600 kg (1 323 lb)""]},""specs"":{""SPECIFICATIONS"":[""Center line : 6.7 m (22\u2019-0\u201d)"",""Beam : 2.5 m (100\")"",""Chine width : 2.1 m (84\")"",""Maximum depth : 1.3 m (50\")"",""Approximate draft : 0,9 m (34\")"",""Transom height : 0,6 m (25\")"",""Approximate weight : 915 kg (2017 lb)"",""Dead rise (degres) : 18""],""MANUFACTURER'S RECOMMENDATIONS (CANADA)"":[""Max. HP cap. : 350 HP (261 kW)"",""Max. weight cap. : 1141 kg (2517 lb)"",""Maximum weight person capacity : 675 kg (1488 lb)"",""Maximum person capacity : 9""],""NMMA (USA)"":[""Max. HP cap. : 350 HP (261 kW)"",""Max. weight cap. : 1141 kg (2517 lb)"",""Maximum weight person capacity : 680 kg (1500 lb)"",""Maximum person capacity : 11""],""ALUMINUM THICKNESS"":[""Bottom : 2.8 mm (.110\")"",""Side : 1.8 mm (.072\")""],""GAS TANK"":[""Built-in : \u2264 208 L (55 U.S. gal.)""]},""options"":{""Floor covering"":[""Textured marine mat with snaps""],""Propulsion and autonomy"":[""Mercury\u00ae power steering system with tilt wheel (for 175, 200 & 225 HP enginess)\u2026UE"",""Mercury\u00ae power steering system with tilt wheel (for V8 enginess)\u2026UE"",""Mercury\u00ae power steering system with tilt wheel (for V10 enginess)\u2026UE"",""MotorGuide\u00ae Xi3-55FW wireless trolling motor (12 volts, 54\", 55 lb. peak thrust)"",""MotorGuide\u00ae Xi5 wireless trolling motor (24 volts, 60\", 80 lb. peak thrust)"",""Minn Kota\u00ae 70 Dual spectrum CHIRP trolling motor (24 volts, 60\", 70 lb. peak thrust) and bracket"",""Minn Kota\u00ae Terrova trolling motor (36 volts, 60\", 112 lb. peak thrust\/DSC\/FP\/GPS)"",""Minn Kota\u00ae Ulterra 80 trolling motor (24 volts, 60\", 80 lb. peak thrust) with iPilot and bracket"",""Trolling motor onboard charger for 2 - 12V batteries (ProSport 20)"",""Trolling motor onboard charger for 3 - 12V batteries (ProTournament 300)"",""Kicker option with SeaStar\u00ae hydraulic steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V6)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V8)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for Verado\u00ae V8)"",""Kicker option with power steering Mercury\u00ae 15 PRO-KICKER with remote control and connecting rod (for V10)""],""Comfort and entertainment"":[""Bow rider seat cushions (red accent)"",""Bow rider seat cushions (blue accent)"",""Removable ski pylon"",""Head with holding tank & pump out system (9.8 l\/ 2.6 U.S. gal.)"",""Convertible deluxe seat package: convertible seat, post (14\") and seat mount with auto-lock handle (red accent)"",""Convertible deluxe seat package: convertible seat, post (14\") and seat mount with auto-lock handle (blue accent)"",""Bicycle Seat Package: bicycle seat, adjustable post and seat mount with auto-lock handle (red accent)"",""Bicycle Seat Package: bicycle seat, adjustable post and seat mount with auto-lock handle (blue accent)"",""Heated convertible seat for passenger seat (red accent)\u2026UE"",""Heated convertible seat for passenger seat (blue accent)\u2026UE"",""Heated reclining captain's chair with adjustable armrests for driver seat (red accent)\u2026UE"",""Heated reclining captain's chair with adjustable armrests (blue accent) for driver seat\u2026UE"",""2 heated reclining captain's chairs with adjustable armrests on a fixed post and base for driver and passenger seats (red accent)\u2026UE"",""2 heated reclining captain's chairs with adjustable armrests on a fixed post and base for driver and passenger seats (blue accent)\u2026UE""],""Storage and fishing accessories"":[""Ventilation system in bow storage compartments including an electric fan"",""Downrigger supports (Metallic black)"",""PrinceTrak storage system"",""PrinceTrak fish table"",""PrinceTrak rod holder (installation plate included)"",""PrinceTrak support""],""Console and electronic"":[""Parallel arm starboard side wiper & hardware"",""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 with RAM mount (the bathymetric depth maps are not included)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 with RAM mount (the bathymetric depth maps are not included)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (the bathymetric depth maps are not included)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (the bathymetric depth maps are not included)"",""Multifunction Simrad\u00ae NSX7 screen replacing the standard gauges (the bathymetric depth maps are not included)\u2026UE""],""Tops and canvas"":[""Trailer cover (black)"",""Bimini top on windshield with frame (black)"",""Converting a bimini top to full top (black)""],""Miscellaneous"":[""Wash down system""],""Trailers"":[""Transom tie down straps\u2026\/pair"",""Transom saver motor support bar"",""ST205\/75R14 C painted spare wheel with 5 lugs and bracket"",""ST205\/75R14 C galvanized spare wheel with 5 lugs and bracket"",""14\" aluminum mag wheels\u2026UE on painted model...(tandem, 4)"",""14\" aluminum mag wheels\u2026UE on galvanized model...(tandem, 4)"",""14\" aluminum mag spare wheel and bracket (excluding nuts)""]}}}"
