images,heading,properties,cash_price,starting_price,features,specification,options,product_details
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=Resorter160SC-2025-S10.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=Resorter160SC-2025-S10.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - S\u00e9rie Resorter\u00ae - Resorter\u00ae 160 SC (2025)""},{""srcset"":""https:\/\/www.princecraft.com"",""alt"":""""}]","Resorter® 160 SC","[""Longueur : 4.9 m (16\u2019-0\u201d)"",""Capacit\u00e9 max. : 4 personnes"",""Puissance max. : 40 HP (30 kW)"",""Poids approx. : 278 kg (613 lb)""]","2 000 $","25 828 $1","{""CARACT\u00c9RISTIQUES DE LA COQUE ET DU FOND"":[""Alliage d'aluminium marin 5052-H36"",""Certifi\u00e9 par NMMA et Transports Canada"",""Peinture ext\u00e9rieure ur\u00e9thane, fini lustr\u00e9 noir, avec d\u00e9calque d\u00e9coratif"",""Coque \u00e0 \u00e9chine renvers\u00e9e"",""Tableau arri\u00e8re recouvert d'aluminium"",""Puits \u00e0 moteur pleine largeur autodrainant"",""Oeillets avant et arri\u00e8re en acier inoxydable"",""Rangement sous le pont avant""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Rangement de 7 pieds pour cannes \u00e0 p\u00eache, sans support"",""Pont avant recouvert de tapis marin"",""VIVIER AVANT \u00c9LECTRIQUE OXYG\u00c9N\u00c9 SPORTFLO"",""Vivier lat\u00e9ral (34\", 49 L\/13 gal. U.S.)"",""Trop-plein"",""Rebord anti-\u00e9claboussures"",""Filtre protecteur sur la pompe de remplissage""],""SI\u00c8GES"":[""4 bases de si\u00e8ge"",""2 si\u00e8ges repliables avec charni\u00e8res prot\u00e8ge-doigts""],""CONSOLE"":[""Console lat\u00e9rale avec syst\u00e8me de direction"",""\u00c9cran teint\u00e9 \u00e0 d\u00e9clenchement rapide"",""Tableau de bord en plastique moul\u00e9 avec panneau d'interrupteurs \u00e0 voyants lumineux"",""Rangement sous la console conducteur""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""Toutes les surfaces planes sont recouvertes de vinyle marin antid\u00e9rapant"",""Pompe de cale \u00e9lectrique"",""Feux de navigation"",""1 poign\u00e9e"",""4 porte-verres"",""1 support \u00e0 batterie"",""\u00c9chelle d'embarquement d'urgence"",""Plaque de fixation pour sonde(s)"",""Plancher de bois trait\u00e9 sous pression recouvert de vinyle marin"",""2 compartiments de rangement de chaque de c\u00f4t\u00e9"",""Rangement de proue au plancher""],""CARACT\u00c9RISTIQUES DE LA REMORQUE STANDARD"":[""Remorque standard - galvanis\u00e9e \u00e0 sommiers"",""Simple essieu avec p\u00f4le pliante"",""Sommiers fixes recouverts de tapis"",""Ailes en plastique moul\u00e9 avec marchepieds int\u00e9gr\u00e9s"",""Moyeux scell\u00e9s"",""Main d'attache de 2\""",""Lumi\u00e8res \u00e0 DEL"",""Roues en acier \u00e9quilibr\u00e9es \u00e0 l'usine"",""Charge utile : 803 kg (1 770 lb)"",""Dimension des pneus : 5.30 x 12\" C"",""Poids : 145 kg (320 lb)""]}","{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.9 m (16\u2019-0\u201d)"",""Largeur hors tout : 1.9 m (73\u201d)"",""Largeur \u00e0 l'\u00e9chine : 1.6 m (63\")"",""Profondeur maximale : 0.7 m (29\")"",""Tirant d'eau approximatif : 0.4 m (17\")"",""Hauteur tableau arri\u00e8re : 0.5 m (20\")"",""Poids approximatif : 278 kg (613 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 2""],""TRANSPORTS CANADA"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 453 kg (998 lb)"",""Poids maximal (personnes) : 300 kg (661 lb)"",""Nombre maximal (personnes) : 4""],""NMMA (USA)"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 460 kg (1014 lb)"",""Poids maximal (personnes) : 252 kg (555 lb)"",""Nombre maximal (personnes) : 4""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.8 mm (.072\")"",""C\u00f4t\u00e9 : 1.5 mm (.061\")""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable - 22 L (6 gal. U.S.)""]}","{""Groupe d'option"":[""Ensemble Sup\u00e9rieur incluant jauges analogues, volant inclinable et glissi\u00e8re pour si\u00e8ge conducteur et \u00e9chelle arri\u00e8re t\u00e9lescopique""],""Confort et divertissement"":[""Si\u00e8ge complet : si\u00e8ge repliable, poteau (9\") et attache autobloquante"",""Si\u00e8ges repliables de luxe\u2026ES (pour remplacer les si\u00e8ges standards)"",""Si\u00e8ge complet de luxe : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Selle de p\u00eache compl\u00e8te : si\u00e8ge, poteau ajustable et attache autobloquante""],""Console et \u00e9lectronique"":[""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonde Totalscan pour \u00e9cran Simrad\u00ae permettant l\u2019imagerie verticale et horizontale""],""Toit et toiles"":[""Housse de remorquage (noir)"",""Auvent bimini fix\u00e9 au pare-brise incluant la structure (noir)"",""Conversion de l'auvent bimini en toit complet (noir)""],""Divers"":[""Coupe-batterie : coupure compl\u00e8te du courant \u00e0 bord (forc\u00e9 avec les moteurs 200 HP et plus)""],""Remorques"":[""Attache remorque\/tableau arri\u00e8re...\/paire"",""Support de moteur avec amortisseur de chocs"",""Guides d\u2019alignement lat\u00e9raux galvanis\u00e9s recouverts de tapis"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache""]}","{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Serie-Resorter\/Resorter-160-SC.aspx"",""https:\/\/build.princecraft.com\/?step=color&cedule=54741&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""25\u00a0828 $1"",""cash_price"":""2\u00a0000 $"",""features"":{""features"":{""CARACT\u00c9RISTIQUES DE LA COQUE ET DU FOND"":[""Alliage d'aluminium marin 5052-H36"",""Certifi\u00e9 par NMMA et Transports Canada"",""Peinture ext\u00e9rieure ur\u00e9thane, fini lustr\u00e9 noir, avec d\u00e9calque d\u00e9coratif"",""Coque \u00e0 \u00e9chine renvers\u00e9e"",""Tableau arri\u00e8re recouvert d'aluminium"",""Puits \u00e0 moteur pleine largeur autodrainant"",""Oeillets avant et arri\u00e8re en acier inoxydable"",""Rangement sous le pont avant""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Rangement de 7 pieds pour cannes \u00e0 p\u00eache, sans support"",""Pont avant recouvert de tapis marin"",""VIVIER AVANT \u00c9LECTRIQUE OXYG\u00c9N\u00c9 SPORTFLO"",""Vivier lat\u00e9ral (34\", 49 L\/13 gal. U.S.)"",""Trop-plein"",""Rebord anti-\u00e9claboussures"",""Filtre protecteur sur la pompe de remplissage""],""SI\u00c8GES"":[""4 bases de si\u00e8ge"",""2 si\u00e8ges repliables avec charni\u00e8res prot\u00e8ge-doigts""],""CONSOLE"":[""Console lat\u00e9rale avec syst\u00e8me de direction"",""\u00c9cran teint\u00e9 \u00e0 d\u00e9clenchement rapide"",""Tableau de bord en plastique moul\u00e9 avec panneau d'interrupteurs \u00e0 voyants lumineux"",""Rangement sous la console conducteur""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""Toutes les surfaces planes sont recouvertes de vinyle marin antid\u00e9rapant"",""Pompe de cale \u00e9lectrique"",""Feux de navigation"",""1 poign\u00e9e"",""4 porte-verres"",""1 support \u00e0 batterie"",""\u00c9chelle d'embarquement d'urgence"",""Plaque de fixation pour sonde(s)"",""Plancher de bois trait\u00e9 sous pression recouvert de vinyle marin"",""2 compartiments de rangement de chaque de c\u00f4t\u00e9"",""Rangement de proue au plancher""],""CARACT\u00c9RISTIQUES DE LA REMORQUE STANDARD"":[""Remorque standard - galvanis\u00e9e \u00e0 sommiers"",""Simple essieu avec p\u00f4le pliante"",""Sommiers fixes recouverts de tapis"",""Ailes en plastique moul\u00e9 avec marchepieds int\u00e9gr\u00e9s"",""Moyeux scell\u00e9s"",""Main d'attache de 2\""",""Lumi\u00e8res \u00e0 DEL"",""Roues en acier \u00e9quilibr\u00e9es \u00e0 l'usine"",""Charge utile : 803 kg (1 770 lb)"",""Dimension des pneus : 5.30 x 12\" C"",""Poids : 145 kg (320 lb)""]},""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.9 m (16\u2019-0\u201d)"",""Largeur hors tout : 1.9 m (73\u201d)"",""Largeur \u00e0 l'\u00e9chine : 1.6 m (63\")"",""Profondeur maximale : 0.7 m (29\")"",""Tirant d'eau approximatif : 0.4 m (17\")"",""Hauteur tableau arri\u00e8re : 0.5 m (20\")"",""Poids approximatif : 278 kg (613 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 2""],""TRANSPORTS CANADA"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 453 kg (998 lb)"",""Poids maximal (personnes) : 300 kg (661 lb)"",""Nombre maximal (personnes) : 4""],""NMMA (USA)"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 460 kg (1014 lb)"",""Poids maximal (personnes) : 252 kg (555 lb)"",""Nombre maximal (personnes) : 4""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.8 mm (.072\")"",""C\u00f4t\u00e9 : 1.5 mm (.061\")""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable - 22 L (6 gal. U.S.)""]},""options"":{""Groupe d'option"":[""Ensemble Sup\u00e9rieur incluant jauges analogues, volant inclinable et glissi\u00e8re pour si\u00e8ge conducteur et \u00e9chelle arri\u00e8re t\u00e9lescopique""],""Confort et divertissement"":[""Si\u00e8ge complet : si\u00e8ge repliable, poteau (9\") et attache autobloquante"",""Si\u00e8ges repliables de luxe\u2026ES (pour remplacer les si\u00e8ges standards)"",""Si\u00e8ge complet de luxe : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Selle de p\u00eache compl\u00e8te : si\u00e8ge, poteau ajustable et attache autobloquante""],""Console et \u00e9lectronique"":[""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonde Totalscan pour \u00e9cran Simrad\u00ae permettant l\u2019imagerie verticale et horizontale""],""Toit et toiles"":[""Housse de remorquage (noir)"",""Auvent bimini fix\u00e9 au pare-brise incluant la structure (noir)"",""Conversion de l'auvent bimini en toit complet (noir)""],""Divers"":[""Coupe-batterie : coupure compl\u00e8te du courant \u00e0 bord (forc\u00e9 avec les moteurs 200 HP et plus)""],""Remorques"":[""Attache remorque\/tableau arri\u00e8re...\/paire"",""Support de moteur avec amortisseur de chocs"",""Guides d\u2019alignement lat\u00e9raux galvanis\u00e9s recouverts de tapis"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache""]}}}"
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=Resorter160BT-2025-S1.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=Resorter160BT-2025-S1.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - S\u00e9rie Resorter\u00ae - Resorter\u00ae 160 BT (2025)""},{""srcset"":""https:\/\/www.princecraft.com"",""alt"":""""}]","Resorter® 160 BT","[""Longueur : 4.9 m (16\u2019-0\u201d)"",""Capacit\u00e9 max. : 4 personnes"",""Puissance max. : 40 HP (30 kW)"",""Poids approx. : 245 kg (540  lb)""]","2 000 $","19 061 $1","{""CARACT\u00c9RISTIQUES DE LA COQUE ET DU FOND"":[""Alliage d'aluminium marin 5052-H36"",""Certifi\u00e9 par NMMA et Transports Canada"",""Peinture ext\u00e9rieure ur\u00e9thane, fini lustr\u00e9 noir, avec d\u00e9calque d\u00e9coratif"",""Coque \u00e0 \u00e9chine renvers\u00e9e"",""Tableau arri\u00e8re recouvert d'aluminium"",""Puits \u00e0 moteur pleine largeur autodrainant"",""Oeillets avant et arri\u00e8re en acier inoxydable"",""Bo\u00eetier de rangements lat\u00e9raux"",""Rangement sous le pont avant"",""Rangement sous le pont avant""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Rangement de 7 pieds pour cannes \u00e0 p\u00eache, sans support"",""Pont avant recouvert de tapis marin"",""Vivier lat\u00e9ral (34\", 49 L\/13 gal. U.S.)"",""Trop-plein"",""Rebord anti-\u00e9claboussures""],""SI\u00c8GES"":[""4 bases de si\u00e8ge"",""2 si\u00e8ges repliables avec charni\u00e8res prot\u00e8ge-doigts""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""Toutes les surfaces planes sont recouvertes de vinyle marin antid\u00e9rapant"",""Panneau d'interrupteurs \u00e0 berceau avec voyants lumineux"",""Pompe de cale \u00e9lectrique"",""Feux de navigation"",""1 poign\u00e9e"",""2 porte-verres"",""1 support \u00e0 batterie"",""\u00c9chelle d'embarquement d'urgence"",""Plaque de fixation pour sonde(s)"",""Plancher de bois trait\u00e9 sous pression recouvert de vinyle marin"",""2 compartiments de rangement de chaque de c\u00f4t\u00e9"",""Rangement de proue au plancher""],""CARACT\u00c9RISTIQUES DE LA REMORQUE STANDARD"":[""Remorque standard - galvanis\u00e9e \u00e0 sommiers"",""Simple essieu avec p\u00f4le pliante"",""Sommiers fixes recouverts de tapis"",""Ailes en plastique moul\u00e9 avec marchepieds int\u00e9gr\u00e9s"",""Moyeux scell\u00e9s"",""Main d'attache de 2\""",""Lumi\u00e8res \u00e0 DEL"",""Roues en acier \u00e9quilibr\u00e9es \u00e0 l'usine"",""Charge utile : 803 kg (1 770 lb)"",""Dimension des pneus : 5.30 x 12\" C"",""Poids : 145 kg (320 lb)""]}","{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.9 m (16\u2019-0\u201d)"",""Largeur hors tout : 1.9 m (73\u201d)"",""Largeur \u00e0 l'\u00e9chine : 1.6 m (63\")"",""Profondeur maximale : 0.7 m (29\")"",""Tirant d'eau approximatif : 0.4 m (17\")"",""Hauteur tableau arri\u00e8re : 0.5 m (20\")"",""Poids approximatif : 245 kg (540  lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 2""],""TRANSPORTS CANADA"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 453 kg (998 lb)"",""Poids maximal (personnes) : 300 kg (661 lb)"",""Nombre maximal (personnes) : 4""],""NMMA (USA)"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 460 kg (1014 lb)"",""Poids maximal (personnes) : 252 kg (555 lb)"",""Nombre maximal (personnes) : 4""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.8 mm (.072\")"",""C\u00f4t\u00e9 : 1.5 mm (.061\")""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable - 22 L (6 gal. U.S.)""]}","{""Confort et divertissement"":[""\u00c9chelle arri\u00e8re t\u00e9lescopique\u2026ES"",""Si\u00e8ge complet : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Si\u00e8ges repliables de luxe\u2026ES (pour remplacer les si\u00e8ges standards)"",""Si\u00e8ge complet de luxe : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Selle de p\u00eache compl\u00e8te : si\u00e8ge, poteau ajustable et attache autobloquante""],""Console et \u00e9lectronique"":[""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X avec bras RAM"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)""],""Toit et toiles"":[""Housse de remorquage (noir)"",""Auvent bimini - 66\" de large (noir)""],""Divers"":[""Coupe-batterie : coupure compl\u00e8te du courant \u00e0 bord (forc\u00e9 avec les moteurs 200 HP et plus)""],""Remorques"":[""Attache remorque\/tableau arri\u00e8re...\/paire"",""Support de moteur avec amortisseur de chocs"",""Guides d\u2019alignement lat\u00e9raux galvanis\u00e9s recouverts de tapis"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache""]}","{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Serie-Resorter\/Resorter-160-BT.aspx"",""https:\/\/build.princecraft.com\/?step=color&cedule=54771&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""19\u00a0061 $1"",""cash_price"":""2\u00a0000 $"",""features"":{""features"":{""CARACT\u00c9RISTIQUES DE LA COQUE ET DU FOND"":[""Alliage d'aluminium marin 5052-H36"",""Certifi\u00e9 par NMMA et Transports Canada"",""Peinture ext\u00e9rieure ur\u00e9thane, fini lustr\u00e9 noir, avec d\u00e9calque d\u00e9coratif"",""Coque \u00e0 \u00e9chine renvers\u00e9e"",""Tableau arri\u00e8re recouvert d'aluminium"",""Puits \u00e0 moteur pleine largeur autodrainant"",""Oeillets avant et arri\u00e8re en acier inoxydable"",""Bo\u00eetier de rangements lat\u00e9raux"",""Rangement sous le pont avant"",""Rangement sous le pont avant""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Rangement de 7 pieds pour cannes \u00e0 p\u00eache, sans support"",""Pont avant recouvert de tapis marin"",""Vivier lat\u00e9ral (34\", 49 L\/13 gal. U.S.)"",""Trop-plein"",""Rebord anti-\u00e9claboussures""],""SI\u00c8GES"":[""4 bases de si\u00e8ge"",""2 si\u00e8ges repliables avec charni\u00e8res prot\u00e8ge-doigts""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""Toutes les surfaces planes sont recouvertes de vinyle marin antid\u00e9rapant"",""Panneau d'interrupteurs \u00e0 berceau avec voyants lumineux"",""Pompe de cale \u00e9lectrique"",""Feux de navigation"",""1 poign\u00e9e"",""2 porte-verres"",""1 support \u00e0 batterie"",""\u00c9chelle d'embarquement d'urgence"",""Plaque de fixation pour sonde(s)"",""Plancher de bois trait\u00e9 sous pression recouvert de vinyle marin"",""2 compartiments de rangement de chaque de c\u00f4t\u00e9"",""Rangement de proue au plancher""],""CARACT\u00c9RISTIQUES DE LA REMORQUE STANDARD"":[""Remorque standard - galvanis\u00e9e \u00e0 sommiers"",""Simple essieu avec p\u00f4le pliante"",""Sommiers fixes recouverts de tapis"",""Ailes en plastique moul\u00e9 avec marchepieds int\u00e9gr\u00e9s"",""Moyeux scell\u00e9s"",""Main d'attache de 2\""",""Lumi\u00e8res \u00e0 DEL"",""Roues en acier \u00e9quilibr\u00e9es \u00e0 l'usine"",""Charge utile : 803 kg (1 770 lb)"",""Dimension des pneus : 5.30 x 12\" C"",""Poids : 145 kg (320 lb)""]},""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.9 m (16\u2019-0\u201d)"",""Largeur hors tout : 1.9 m (73\u201d)"",""Largeur \u00e0 l'\u00e9chine : 1.6 m (63\")"",""Profondeur maximale : 0.7 m (29\")"",""Tirant d'eau approximatif : 0.4 m (17\")"",""Hauteur tableau arri\u00e8re : 0.5 m (20\")"",""Poids approximatif : 245 kg (540  lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 2""],""TRANSPORTS CANADA"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 453 kg (998 lb)"",""Poids maximal (personnes) : 300 kg (661 lb)"",""Nombre maximal (personnes) : 4""],""NMMA (USA)"":[""Puissance maximale : 40 HP (30 kW)"",""Charge maximale : 460 kg (1014 lb)"",""Poids maximal (personnes) : 252 kg (555 lb)"",""Nombre maximal (personnes) : 4""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.8 mm (.072\")"",""C\u00f4t\u00e9 : 1.5 mm (.061\")""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable - 22 L (6 gal. U.S.)""]},""options"":{""Confort et divertissement"":[""\u00c9chelle arri\u00e8re t\u00e9lescopique\u2026ES"",""Si\u00e8ge complet : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Si\u00e8ges repliables de luxe\u2026ES (pour remplacer les si\u00e8ges standards)"",""Si\u00e8ge complet de luxe : si\u00e8ge repliable, poteau (11\") et attache autobloquante"",""Selle de p\u00eache compl\u00e8te : si\u00e8ge, poteau ajustable et attache autobloquante""],""Console et \u00e9lectronique"":[""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X avec bras RAM"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)""],""Toit et toiles"":[""Housse de remorquage (noir)"",""Auvent bimini - 66\" de large (noir)""],""Divers"":[""Coupe-batterie : coupure compl\u00e8te du courant \u00e0 bord (forc\u00e9 avec les moteurs 200 HP et plus)""],""Remorques"":[""Attache remorque\/tableau arri\u00e8re...\/paire"",""Support de moteur avec amortisseur de chocs"",""Guides d\u2019alignement lat\u00e9raux galvanis\u00e9s recouverts de tapis"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache""]}}}"
