images,heading,properties,cash_price,starting_price,features,specification,options,product_details
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=SportfisherLX25-2RS-2025-S9.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=SportfisherLX25-2RS-2025-S9.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Pontons - S\u00e9rie Sportfisher LX - Sportfisher LX 25-2RS (2025)""},{""srcset"":""https:\/\/www.princecraft.com"",""alt"":""""}]","Sportfisher LX 25-2RS","[""Longueur : 7.8 m (25\u2019-9\u201d)"",""Capacit\u00e9 max. : 9 personnes"",""Puissance max. : 175 HP (130 kW)"",""Poids approx. : 1018 kg (2245 lb)""]","7 000 $","58 952 $1","{""STRUCTURE"":[""Alliage d\u2019aluminium marin 5052-H36"",""Traverses en profil\u00e9s d'aluminium de 2-\u00bd po"",""Certifi\u00e9 par NMMA et Transport Canada"",""Panneaux lat\u00e9raux lisses"",""Cl\u00f4tures en profil\u00e9s d'aluminium peintes en noir de 1-\u00bc po"",""Flottes \u00e9tanches cloisonn\u00e9es avec bouchon d'air   (25 po)"",""Support \u00e0 moteur en V"",""Plancher recouvert de vinyle S\u00e9lect gris fonc\u00e9 (Teak Supreme Solid Dark)"",""Quilles pleine longueur en profil\u00e9s d'aluminium"",""Supports de pont pleine longueur en profil\u00e9s d'aluminium"",""Coins arri\u00e8re moul\u00e9s"",""Porte d'embarquement arri\u00e8re avec m\u00e9canisme de blocage"",""Porte d'embarquement avant avec m\u00e9canisme de blocage"",""Porte du c\u00f4t\u00e9 passager avec m\u00e9canisme de blocage (24 po)"",""Oeil de proue en acier inoxydable"",""4 taquets chrom\u00e9s de 6 po"",""R\u00e9servoir d'essence permanent de 110 L (29 gal. U.S.)""],""CONSOLE"":[""Console en fibre de verre"",""Tableau de bord moul\u00e9 avec insertions noires et interrupteurs lumineux"",""Volant sport inclinable"",""Radio Kicker KMC 45 AM\/FM\/Bluetooth"",""4 haut-parleurs \u00e9tanches"",""Klaxon \u00e9lectrique"",""Prise \u00e9lectrique 12 V"",""Lumi\u00e8re de courtoisie avec interrupteur int\u00e9gr\u00e9 sur la console"",""\u00c9clairage \u00e0 DEL sous la console conducteur"",""\u00c9cran teint\u00e9 \u00e0 d\u00e9clenchement rapide""],""INSTRUMENTATION"":[""Tachym\u00e8tre, voltm\u00e8tre, indicateurs de vitesse, de niveau d'essence et de r\u00e9glage d'assiette""],""MEUBLES"":[""Meubles \u00e0 rembourrage moelleux"",""Bases et dossiers de meubles en plastique moul\u00e9"",""Insertion de porte-verres avec prises USB dans le rembourrage"",""Si\u00e8ge capitaine sur glissi\u00e8re et plaque pivotante"",""Aire de bronzage \u00e0 l'arri\u00e8re"",""2 si\u00e8ges pivotants repliables"",""3 chaises longues"",""Rangement dans la section inclin\u00e9e des chaises longues"",""2 pochettes de rangement"",""Rangement sous tous les fauteuils"",""2 bases de table \u00e0 go\u00fbter"",""Table \u00e0 go\u00fbter beige sur poteau amovible \u00e0 l'avant avec porte-verres""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Station de p\u00eache arri\u00e8re incluant vivier \u00e9lectrique oxyg\u00e9n\u00e9 de 28 po (49 L \/ 13 gal. U.S.), support \u00e0 outils, porte-verres, et r\u00e8gle \u00e0 poisson"",""Rangement verrouillable c\u00f4t\u00e9 conducteur pour cannes \u00e0 p\u00eache""],""TOITS"":[""Auvent bimini haut de gamme de couleur noire avec structure fini noir"",""Loquets et supports d'auvent bimini \u00e0 d\u00e9clenchement rapide"",""Boutons-pression de toit et de housses install\u00e9s en usine""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""\u00c9chelle arri\u00e8re t\u00e9lescopique en acier inoxydable"",""Porte-verres"",""Supports de lumi\u00e8res chrom\u00e9s noirs \u00e0 l'avant"",""Feux de navigation"",""Logo 3D en lettres moul\u00e9es fini chrome noir"",""Supports de transmetteur"",""Support pour 3 cannes \u00e0 p\u00eache \u00e0 l'arri\u00e8re"",""H\u00e9lice en acier inoxydable standard (sur les moteurs 175 ch et plus)"",""Bo\u00eete \u00e0 batterie"",""Coupe-batterie: permet la coupure compl\u00e8te du courant \u00e0 bord""]}","{""SP\u00c9CIFICATIONS G\u00c9N\u00c9RALES"":[""Longueur hors tout : 7.8 m (25\u2019-9\u201d)"",""Longueur pont : 7.5 m (24'-8\")"",""Largeur : 2.6 m (8'-5\")"",""Longueur flotteurs : 7.4 m (24\u2019-4\u201d)"",""Diam\u00e8tre flotteurs : 0.64 m (25\u201d)"",""\u00c9paisseur aluminium : 2.0 mm (.080\")"",""Poids approximatif : 1018 kg (2245 lb)""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA)"":[""Puissance maximale : 175 HP (130 kW)"",""Charge maximale : 973 kg (2144 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 9""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA) (pour pontons avec configuration Sport)"":[""Poids approximatif : 1182 kg (2605 lb)"",""Puissance maximale : 200 HP (149 kW)"",""Charge maximale : 1018 kg (2245 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA) (pour pontons avec configuration Performance)"":[""Poids approximatif : 1313 kg (2894 lb)"",""Puissance maximale : 300 HP (224 kW)"",""Charge maximale : 1041 kg (2296 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA)"":[""Puissance maximale : 175 HP (130 kW)"",""Charge maximale : 973 kg (2144 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA) (pour pontons avec configuration Sport)"":[""Poids approximatif : 1182 kg (2605 lb)"",""Puissance maximale : 149 kW (200 HP)"",""Charge maximale : 1018 kg (2245 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA) (pour pontons avec configuration Performance)"":[""Poids approximatif : 1313 kg (2894 lb)"",""Puissance maximale : 224 kW (300 HP)"",""Charge maximale : 1041 kg (2296 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""R\u00c9SERVOIR D'ESSENCE"":[""Permanent : \u2264 110 L (29 U.S. gal.)""]}","{""Apparence et Configuration"":[""\u00c9dition \u00c9l\u00e9gance (avec accent gris m\u00e9tallis\u00e9) : logo \u00e9dition \u00c9l\u00e9gance des 2 c\u00f4t\u00e9s, ensemble graphique \u00c9l\u00e9gance avec accent de couleur gris m\u00e9tallis\u00e9, \u00e9change de table en similibois perle noire, \u00e9clairage \u00e0 DEL sur les flotteurs, haut-parleurs et porte-verres fixes"",""\u00c9dition \u00c9l\u00e9gance (sans accent gris m\u00e9tallis\u00e9) : logo \u00e9dition \u00c9l\u00e9gance des 2 c\u00f4t\u00e9s, \u00e9change de table en similibois perle noire, \u00e9clairage \u00e0 DEL sur les flotteurs, haut-parleurs et porte-verres fixes""],""Groupe d'option"":[""Ensemble commodit\u00e9 incluant lumi\u00e8res d'accostage, si\u00e8ge conducteur inclinable avec ajustement de hauteur, si\u00e8ge capitaine passager inclinable et chargeur sans fil pour t\u00e9l\u00e9phone intelligent int\u00e9gr\u00e9 \u00e0 la console""],""Recouvrement de plancher"":[""Plancher recouvert de vinyle S\u00e9lect beige\/gris (Teak Supreme Solid)\u2026ES"",""Plancher recouvert de vinyle S\u00e9lect beige\/gris avec lignes noires (Teak Supreme 2)\u2026ES""],""Propulsion et autonomie"":[""Direction hydraulique SeaStar\u00ae avec volant inclinable...ES (option incluse avec moteur 150 HP et plus)"",""Servo-direction Mercury\u00ae avec volant inclinable (175, 200 et 225 HP V6 seulement)\u2026ES"",""Servo-direction Mercury\u00ae avec volant inclinable (V8 seulement)\u2026ES"",""Moteur \u00e9lectrique sans fil MotorGuide\u00ae Xi3-70FW (24 volts, 60\", 70 lb de pouss\u00e9e)"",""Moteur \u00e9lectrique sans fil MotorGuide\u00ae Xi5 (24 volts, 60\", 80 lb de pouss\u00e9e)"",""Moteur \u00e9lectrique Minn Kota\u00ae 70 Dual spectrum CHIRP (24 volts, 60\", 70 lb de pouss\u00e9e) et support"",""Moteur \u00e9lectrique Minn Kota\u00ae Ulterra\u00ae 80 (24 volts, 60\", 80 lb de pouss\u00e9e) avec iPilot et support"",""Chargeur pour 2 batteries 12 V servant au moteur \u00e9lectrique (ProSport 20)"",""Station pour batterie additionnelle incluant chargeur (ProSport 6) et coupe-batterie"",""Ensemble pour installation de moteur \u00e9lectrique\u2026ES""],""Confort et divertissement"":[""Ensemble de 2 attaches rapides permettant d\u2019attacher les d\u00e9fenses au ponton"",""Salle d\u2019habillage escamotable"",""Ensemble Toilette incluant toilette chimique avec r\u00e9servoir et syst\u00e8me d\u2019\u00e9vacuation \u00e0 pompe (9,8 L\/ 2,6 gal US), et salle d\u2019habillage""],""Rangement et accessoires de p\u00eache"":[""Support de downrigger (1 seul support)""],""Console et \u00e9lectronique"":[""Radio Kicker\u00ae KMC 100 de 200 watts AM\/FM\/Bluetooth avec prise USB et prise auxiliaire (1\/8\u2019\u2019) \u00e0 la console\u2026ES"",""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""\u00c9cran multifonction Simrad\u00ae NSX7 qui remplace les jauges standards (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)\u2026ES"",""Active trim : syst\u00e8me de r\u00e9glage d\u2019assiette automatique"",""\u00c9clairage sous l\u2019eau (2 lumi\u00e8res \u00e0 DEL)""],""Toit et toiles"":[""Auvent bimini (noir) avec m\u00e9canisme \u00e9lectrique (toit campeur non disponible)\u2026ES"",""Housse de protection (noir)"",""Housse de protection (noir) pour ponton \u00e9quip\u00e9 de l\u2019option bimini \u00e9lectrique"",""Double auvent bimini excluant toile bimini arri\u00e8re, incluant extension arri\u00e8re et structure anodis\u00e9e noir (noir)"",""Toit campeur complet excluant toile bimini arri\u00e8re (noir)""],""Divers"":[""Syst\u00e8me de lavage"",""H\u00e9lice en acier inoxydable Enertia 14,7 x 16 (pour configuration Vitesse et Sport avec moteur 150 HP seulement)\u2026ES"",""H\u00e9lice en acier inoxydable Enertia 15,3 x 14 (pour configuration Performance et moteur 150 HP seulement)\u2026ES""],""Remorques"":[""Ensemble de conversion pour mod\u00e8les \u00e0 3 flotteurs"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache"",""Roue de secours galvanis\u00e9e ST175\/80R13 C, 5 trous et attache""]}","{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Pontons\/2025\/Serie-Sportfisher-LX\/Sportfisher-LX-25-2RS.aspx"",""https:\/\/build.princecraft.com\/?step=color&cedule=5527&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""58\u00a0952 $1"",""cash_price"":""7\u00a0000 $"",""features"":{""features"":{""STRUCTURE"":[""Alliage d\u2019aluminium marin 5052-H36"",""Traverses en profil\u00e9s d'aluminium de 2-\u00bd po"",""Certifi\u00e9 par NMMA et Transport Canada"",""Panneaux lat\u00e9raux lisses"",""Cl\u00f4tures en profil\u00e9s d'aluminium peintes en noir de 1-\u00bc po"",""Flottes \u00e9tanches cloisonn\u00e9es avec bouchon d'air   (25 po)"",""Support \u00e0 moteur en V"",""Plancher recouvert de vinyle S\u00e9lect gris fonc\u00e9 (Teak Supreme Solid Dark)"",""Quilles pleine longueur en profil\u00e9s d'aluminium"",""Supports de pont pleine longueur en profil\u00e9s d'aluminium"",""Coins arri\u00e8re moul\u00e9s"",""Porte d'embarquement arri\u00e8re avec m\u00e9canisme de blocage"",""Porte d'embarquement avant avec m\u00e9canisme de blocage"",""Porte du c\u00f4t\u00e9 passager avec m\u00e9canisme de blocage (24 po)"",""Oeil de proue en acier inoxydable"",""4 taquets chrom\u00e9s de 6 po"",""R\u00e9servoir d'essence permanent de 110 L (29 gal. U.S.)""],""CONSOLE"":[""Console en fibre de verre"",""Tableau de bord moul\u00e9 avec insertions noires et interrupteurs lumineux"",""Volant sport inclinable"",""Radio Kicker KMC 45 AM\/FM\/Bluetooth"",""4 haut-parleurs \u00e9tanches"",""Klaxon \u00e9lectrique"",""Prise \u00e9lectrique 12 V"",""Lumi\u00e8re de courtoisie avec interrupteur int\u00e9gr\u00e9 sur la console"",""\u00c9clairage \u00e0 DEL sous la console conducteur"",""\u00c9cran teint\u00e9 \u00e0 d\u00e9clenchement rapide""],""INSTRUMENTATION"":[""Tachym\u00e8tre, voltm\u00e8tre, indicateurs de vitesse, de niveau d'essence et de r\u00e9glage d'assiette""],""MEUBLES"":[""Meubles \u00e0 rembourrage moelleux"",""Bases et dossiers de meubles en plastique moul\u00e9"",""Insertion de porte-verres avec prises USB dans le rembourrage"",""Si\u00e8ge capitaine sur glissi\u00e8re et plaque pivotante"",""Aire de bronzage \u00e0 l'arri\u00e8re"",""2 si\u00e8ges pivotants repliables"",""3 chaises longues"",""Rangement dans la section inclin\u00e9e des chaises longues"",""2 pochettes de rangement"",""Rangement sous tous les fauteuils"",""2 bases de table \u00e0 go\u00fbter"",""Table \u00e0 go\u00fbter beige sur poteau amovible \u00e0 l'avant avec porte-verres""],""CARACT\u00c9RISTIQUES DE P\u00caCHE"":[""Station de p\u00eache arri\u00e8re incluant vivier \u00e9lectrique oxyg\u00e9n\u00e9 de 28 po (49 L \/ 13 gal. U.S.), support \u00e0 outils, porte-verres, et r\u00e8gle \u00e0 poisson"",""Rangement verrouillable c\u00f4t\u00e9 conducteur pour cannes \u00e0 p\u00eache""],""TOITS"":[""Auvent bimini haut de gamme de couleur noire avec structure fini noir"",""Loquets et supports d'auvent bimini \u00e0 d\u00e9clenchement rapide"",""Boutons-pression de toit et de housses install\u00e9s en usine""],""AUTRES CARACT\u00c9RISTIQUES STANDARDS"":[""\u00c9chelle arri\u00e8re t\u00e9lescopique en acier inoxydable"",""Porte-verres"",""Supports de lumi\u00e8res chrom\u00e9s noirs \u00e0 l'avant"",""Feux de navigation"",""Logo 3D en lettres moul\u00e9es fini chrome noir"",""Supports de transmetteur"",""Support pour 3 cannes \u00e0 p\u00eache \u00e0 l'arri\u00e8re"",""H\u00e9lice en acier inoxydable standard (sur les moteurs 175 ch et plus)"",""Bo\u00eete \u00e0 batterie"",""Coupe-batterie: permet la coupure compl\u00e8te du courant \u00e0 bord""]},""specs"":{""SP\u00c9CIFICATIONS G\u00c9N\u00c9RALES"":[""Longueur hors tout : 7.8 m (25\u2019-9\u201d)"",""Longueur pont : 7.5 m (24'-8\")"",""Largeur : 2.6 m (8'-5\")"",""Longueur flotteurs : 7.4 m (24\u2019-4\u201d)"",""Diam\u00e8tre flotteurs : 0.64 m (25\u201d)"",""\u00c9paisseur aluminium : 2.0 mm (.080\")"",""Poids approximatif : 1018 kg (2245 lb)""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA)"":[""Puissance maximale : 175 HP (130 kW)"",""Charge maximale : 973 kg (2144 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 9""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA) (pour pontons avec configuration Sport)"":[""Poids approximatif : 1182 kg (2605 lb)"",""Puissance maximale : 200 HP (149 kW)"",""Charge maximale : 1018 kg (2245 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""RECOMMANDATIONS DU MANUFACTURIER (CANADA) (pour pontons avec configuration Performance)"":[""Poids approximatif : 1313 kg (2894 lb)"",""Puissance maximale : 300 HP (224 kW)"",""Charge maximale : 1041 kg (2296 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA)"":[""Puissance maximale : 175 HP (130 kW)"",""Charge maximale : 973 kg (2144 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA) (pour pontons avec configuration Sport)"":[""Poids approximatif : 1182 kg (2605 lb)"",""Puissance maximale : 149 kW (200 HP)"",""Charge maximale : 1018 kg (2245 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""NMMA (USA) (pour pontons avec configuration Performance)"":[""Poids approximatif : 1313 kg (2894 lb)"",""Puissance maximale : 224 kW (300 HP)"",""Charge maximale : 1041 kg (2296 lb)"",""Poids maximal (personnes) : 672 kg (1482 lb)"",""Nombre maximal (personnes) : 11""],""R\u00c9SERVOIR D'ESSENCE"":[""Permanent : \u2264 110 L (29 U.S. gal.)""]},""options"":{""Apparence et Configuration"":[""\u00c9dition \u00c9l\u00e9gance (avec accent gris m\u00e9tallis\u00e9) : logo \u00e9dition \u00c9l\u00e9gance des 2 c\u00f4t\u00e9s, ensemble graphique \u00c9l\u00e9gance avec accent de couleur gris m\u00e9tallis\u00e9, \u00e9change de table en similibois perle noire, \u00e9clairage \u00e0 DEL sur les flotteurs, haut-parleurs et porte-verres fixes"",""\u00c9dition \u00c9l\u00e9gance (sans accent gris m\u00e9tallis\u00e9) : logo \u00e9dition \u00c9l\u00e9gance des 2 c\u00f4t\u00e9s, \u00e9change de table en similibois perle noire, \u00e9clairage \u00e0 DEL sur les flotteurs, haut-parleurs et porte-verres fixes""],""Groupe d'option"":[""Ensemble commodit\u00e9 incluant lumi\u00e8res d'accostage, si\u00e8ge conducteur inclinable avec ajustement de hauteur, si\u00e8ge capitaine passager inclinable et chargeur sans fil pour t\u00e9l\u00e9phone intelligent int\u00e9gr\u00e9 \u00e0 la console""],""Recouvrement de plancher"":[""Plancher recouvert de vinyle S\u00e9lect beige\/gris (Teak Supreme Solid)\u2026ES"",""Plancher recouvert de vinyle S\u00e9lect beige\/gris avec lignes noires (Teak Supreme 2)\u2026ES""],""Propulsion et autonomie"":[""Direction hydraulique SeaStar\u00ae avec volant inclinable...ES (option incluse avec moteur 150 HP et plus)"",""Servo-direction Mercury\u00ae avec volant inclinable (175, 200 et 225 HP V6 seulement)\u2026ES"",""Servo-direction Mercury\u00ae avec volant inclinable (V8 seulement)\u2026ES"",""Moteur \u00e9lectrique sans fil MotorGuide\u00ae Xi3-70FW (24 volts, 60\", 70 lb de pouss\u00e9e)"",""Moteur \u00e9lectrique sans fil MotorGuide\u00ae Xi5 (24 volts, 60\", 80 lb de pouss\u00e9e)"",""Moteur \u00e9lectrique Minn Kota\u00ae 70 Dual spectrum CHIRP (24 volts, 60\", 70 lb de pouss\u00e9e) et support"",""Moteur \u00e9lectrique Minn Kota\u00ae Ulterra\u00ae 80 (24 volts, 60\", 80 lb de pouss\u00e9e) avec iPilot et support"",""Chargeur pour 2 batteries 12 V servant au moteur \u00e9lectrique (ProSport 20)"",""Station pour batterie additionnelle incluant chargeur (ProSport 6) et coupe-batterie"",""Ensemble pour installation de moteur \u00e9lectrique\u2026ES""],""Confort et divertissement"":[""Ensemble de 2 attaches rapides permettant d\u2019attacher les d\u00e9fenses au ponton"",""Salle d\u2019habillage escamotable"",""Ensemble Toilette incluant toilette chimique avec r\u00e9servoir et syst\u00e8me d\u2019\u00e9vacuation \u00e0 pompe (9,8 L\/ 2,6 gal US), et salle d\u2019habillage""],""Rangement et accessoires de p\u00eache"":[""Support de downrigger (1 seul support)""],""Console et \u00e9lectronique"":[""Radio Kicker\u00ae KMC 100 de 200 watts AM\/FM\/Bluetooth avec prise USB et prise auxiliaire (1\/8\u2019\u2019) \u00e0 la console\u2026ES"",""Sonar Humminbird\u00ae PiranhaMAX 4"",""Sonar Humminbird\u00ae Helix 5 chirp GPS G3 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar\/ GPS Humminbird\u00ae Helix 7 G4 avec bras RAM (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar Lowrance\u00ae Eagle\u00ae 4X"",""Sonar Lowrance\u00ae Eagle\u00ae 7 Splitshot (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""Sonar \/ GPS Lowrance\u00ae Elite FS 7 (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)"",""\u00c9cran multifonction Simrad\u00ae NSX7 qui remplace les jauges standards (les cartes des profondeurs bathym\u00e9triques ne sont pas incluses)\u2026ES"",""Active trim : syst\u00e8me de r\u00e9glage d\u2019assiette automatique"",""\u00c9clairage sous l\u2019eau (2 lumi\u00e8res \u00e0 DEL)""],""Toit et toiles"":[""Auvent bimini (noir) avec m\u00e9canisme \u00e9lectrique (toit campeur non disponible)\u2026ES"",""Housse de protection (noir)"",""Housse de protection (noir) pour ponton \u00e9quip\u00e9 de l\u2019option bimini \u00e9lectrique"",""Double auvent bimini excluant toile bimini arri\u00e8re, incluant extension arri\u00e8re et structure anodis\u00e9e noir (noir)"",""Toit campeur complet excluant toile bimini arri\u00e8re (noir)""],""Divers"":[""Syst\u00e8me de lavage"",""H\u00e9lice en acier inoxydable Enertia 14,7 x 16 (pour configuration Vitesse et Sport avec moteur 150 HP seulement)\u2026ES"",""H\u00e9lice en acier inoxydable Enertia 15,3 x 14 (pour configuration Performance et moteur 150 HP seulement)\u2026ES""],""Remorques"":[""Ensemble de conversion pour mod\u00e8les \u00e0 3 flotteurs"",""Roue de secours galvanis\u00e9e 5,30 x 12'' C, 5 trous et attache"",""Roue de secours galvanis\u00e9e ST175\/80R13 C, 5 trous et attache""]}}}"
