images,heading,properties,cash_price,starting_price,features,specification,options,product_details
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=PR1436L-1-15092023-093500.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=PR1436L-1-15092023-093500.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - Bateaux Jon - PR 1436 L (2025)""}]","PR 1436 L","[""Longueur : 4.19 m (13'-9\")"",""Capacit\u00e9 max. : 2 personnes"",""Puissance max. : 15 HP (11 kW)"",""Poids approx. : 66 kg (145 lb)""]","Price not found","Price not found",[],"{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.19 m (13'-9\")"",""Largeur hors tout : 1.45 m (57\")"",""Largeur \u00e0 l'\u00e9chine : 0.91 m (36\")"",""Profondeur maximale : 0.43 m (17\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 66 kg (145 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 15 HP (11 kW)"",""Charge maximale : 250 kg (551 lb)"",""Poids maximal (personnes) : 150 kg (331 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 15 HP (11 kW)"",""Charge maximale : 250 kg (551 lb)"",""Poids maximal (personnes) : 159 kg (350 lb)"",""Nombre maximal (personnes) : 3""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}",[],"{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Bateaux-Jon\/PR-1436-L.aspx"",""https:\/\/build.princecraft.com\/?step=series&type=b&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""Price not found"",""cash_price"":""Price not found"",""features"":{""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 4.19 m (13'-9\")"",""Largeur hors tout : 1.45 m (57\")"",""Largeur \u00e0 l'\u00e9chine : 0.91 m (36\")"",""Profondeur maximale : 0.43 m (17\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 66 kg (145 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 15 HP (11 kW)"",""Charge maximale : 250 kg (551 lb)"",""Poids maximal (personnes) : 150 kg (331 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 15 HP (11 kW)"",""Charge maximale : 250 kg (551 lb)"",""Poids maximal (personnes) : 159 kg (350 lb)"",""Nombre maximal (personnes) : 3""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}}}"
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=PR1240-1-15092023-093348.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=PR1240-1-15092023-093348.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - Bateaux Jon - PR 1240 (2025)""}]","PR 1240","[""Longueur : 3.59 m (11'-9\")"",""Capacit\u00e9 max. : 2 personnes"",""Puissance max. : 10 HP (7.5 kW)"",""Poids approx. : 49 kg (107 lb)""]","Price not found","Price not found",[],"{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.59 m (11'-9\")"",""Largeur hors tout : 1.42 m (56\")"",""Largeur \u00e0 l'\u00e9chine : 1.02 m (40\")"",""Profondeur maximale : 0.43 m (17\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 49 kg (107 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 10 HP (7.5 kW)"",""Charge maximale : 243 kg (535 lb)"",""Poids maximal (personnes) : 142 kg (314 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 10 HP (7.5 kW)"",""Charge maximale : 243 kg (535 lb)"",""Poids maximal (personnes) : 142 kg (314 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}",[],"{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Bateaux-Jon\/PR-1240.aspx"",""https:\/\/build.princecraft.com\/?step=series&type=b&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""Price not found"",""cash_price"":""Price not found"",""features"":{""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.59 m (11'-9\")"",""Largeur hors tout : 1.42 m (56\")"",""Largeur \u00e0 l'\u00e9chine : 1.02 m (40\")"",""Profondeur maximale : 0.43 m (17\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 49 kg (107 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 10 HP (7.5 kW)"",""Charge maximale : 243 kg (535 lb)"",""Poids maximal (personnes) : 142 kg (314 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 10 HP (7.5 kW)"",""Charge maximale : 243 kg (535 lb)"",""Poids maximal (personnes) : 142 kg (314 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}}}"
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=PR1040-1-27102021-122942.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=PR1040-1-27102021-122942.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - Bateaux Jon - PR 1040 (2025)""}]","PR 1040","[""Longueur : 3.04 m (10'-0\")"",""Capacit\u00e9 max. : 2 personnes"",""Puissance max. : 3.5 HP (2,6 kW)"",""Poids approx. : 39 kg (87 lb)""]","Price not found","Price not found",[],"{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.04 m (10'-0\")"",""Largeur hors tout : 1.42 m (56\")"",""Largeur \u00e0 l'\u00e9chine : 1.02 m (40\")"",""Profondeur maximale : 0.41 m (16\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 39 kg (87 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 190 kg (419 lb)"",""Poids maximal (personnes) : 124 kg (275 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 190 kg (419 lb)"",""Poids maximal (personnes) : 124 kg (275 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}",[],"{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Bateaux-Jon\/PR-1040.aspx"",""https:\/\/build.princecraft.com\/?step=series&type=b&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""Price not found"",""cash_price"":""Price not found"",""features"":{""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.04 m (10'-0\")"",""Largeur hors tout : 1.42 m (56\")"",""Largeur \u00e0 l'\u00e9chine : 1.02 m (40\")"",""Profondeur maximale : 0.41 m (16\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 39 kg (87 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 190 kg (419 lb)"",""Poids maximal (personnes) : 124 kg (275 lb)"",""Nombre maximal (personnes) : 2""],""NMMA (USA)"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 190 kg (419 lb)"",""Poids maximal (personnes) : 124 kg (275 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}}}"
"[{""srcset"":""https:\/\/www.princecraft.com\/AttachmentImage.ashx?file=PR1032-1-27102021-122749.jpg&Size=63&UILanguageID= 608w, \/AttachmentImage.ashx?file=PR1032-1-27102021-122749.jpg&Size=64&UILanguageID= 1216w"",""alt"":""Bateaux de p\u00eache - Bateaux Jon - PR 1032 (2025)""}]","PR 1032","[""Longueur : 3.04 m (10'-0\")"",""Capacit\u00e9 max. : 1 personnes"",""Puissance max. : 3.5 HP (2,6 kW)"",""Poids approx. : 36 kg (80 lb)""]","Price not found","Price not found",[],"{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.04 m (10'-0\")"",""Largeur hors tout : 1.21 m (48\")"",""Largeur \u00e0 l'\u00e9chine : 0.81 m (32\")"",""Profondeur maximale : 0.41 m (16\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 36 kg (80 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 124 kg (273 lb)"",""Poids maximal (personnes) : 75 kg (165 lb)"",""Nombre maximal (personnes) : 1""],""NMMA (USA)"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 124 kg (275 lb)"",""Poids maximal (personnes) : 82 kg (180 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}",[],"{""model_link"":[""https:\/\/www.princecraft.com\/ca\/fr\/produits\/Bateaux-de-peche\/2025\/Bateaux-Jon\/PR-1032.aspx"",""https:\/\/build.princecraft.com\/?step=series&type=b&lang=fr&annee=2025&zipcode=J2H2T9""],""starting_price"":""Price not found"",""cash_price"":""Price not found"",""features"":{""specs"":{""SP\u00c9CIFICATIONS"":[""Longueur hors tout : 3.04 m (10'-0\")"",""Largeur hors tout : 1.21 m (48\")"",""Largeur \u00e0 l'\u00e9chine : 0.81 m (32\")"",""Profondeur maximale : 0.41 m (16\")"",""Tirant d'eau approximatif : -"",""Hauteur tableau arri\u00e8re : 0.38 m (15\")"",""Poids approximatif : 36 kg (80 lb)"",""Relev\u00e9 de varangue (degr\u00e9s) : 0""],""TRANSPORTS CANADA"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 124 kg (273 lb)"",""Poids maximal (personnes) : 75 kg (165 lb)"",""Nombre maximal (personnes) : 1""],""NMMA (USA)"":[""Puissance maximale : 3.5 HP (2,6 kW)"",""Charge maximale : 124 kg (275 lb)"",""Poids maximal (personnes) : 82 kg (180 lb)"",""Nombre maximal (personnes) : 2""],""\u00c9PAISSEUR DE L'ALUMINIUM"":[""Fond : 1.27 mm (.050\")"",""C\u00f4t\u00e9 : -""],""R\u00c9SERVOIR D'ESSENCE"":[""Type : Portable""]}}}"
